0
7
7
7
11
10
10
5
10
8
10
14
13
14
11
8
10
15
6
2
15
8
13
12
12
8
7
7
2
13
11
13
6
10
9
13
10
12
9
15
8
7
10
8
9
16
6
7
5
5
12
10
10
14
11
6
6
9
3
13
12
9
14
10
10
7
11
10
14
7
12
3
13
9
11
7
11
7
8
10
17
13
7
17
14
13
9
13
8
6
9
10
5
13
10
13
17
11
7
9
11
9
13
10
11
15
6
4
9
9
8
9
7
11
7
7
7
10
14
10
14
7
12
9
7
8
16
6
7
9
8
6
15
6
8
8
12
13
17
15
12
13
13
7
14
8
10
6
5
7
17
10
11
13
8
8
9
13
17
8
10
5
7
17
14
9
7
9
11
12
11
16
18
9
12
10
10
9
8
9
13
8
10
13
7
11
9
11
9
14
9
11
10
9
13
5
11
8
14
4
10
8
8
13
10
14
10
17
17
10
12
13
10
6
10
7
10
10
15
14
8
7
11
12
11
13
13
8
12
12
8
11
12
18
9
12
11
6
10
9
14
10
11
12
8
11
12
16
8
15
14
16
12
7
10
12
7
9
14
11
11
14
7
5
8
15
7
14
19
9
12
9
11
12
6
12
12
10
17
10
9
7
15
7
8
11
10
5
11
10
9
8
12
10
13
4
13
10
16
12
4
15
16
7
11
8
9
9
12
9
10
11
7
11
7
10
15
10
16
13
14
6
11
6
14
9
10
9
9
6
10
8
9
8
13
13
14
8
13
14
10
9
16
10
15
8
12
10
9
11
15
8
11
5
10
5
12
15
8
3
11
7
9
15
6
15
20
15
11
12
16
15
12
9
9
7
7
16
11
9
8
14
11
8
12
14
18
14
8
15
10
9
10
15
13
10
10
9
14
10
9
7
13
18
10
8
14
9
11
7
8
10
7
6
10
8
10
9
17
8
14
14
8
9
7
12
12
11
12
11
13
10
8
9
6
11
7
18
6
7
13
7
10
18
7
9
5
15
6
9
15
7
9
9
9
10
4
10
13
3
7
9
7
6
10
12
12
4
10
12
10
12
8
13
11
13
6
5
9
12
15
11
11
12
9
11
9
6
10
5
17
16
10
17
2
9
9
8
8
12
9
12
8
11
14
9
12
10
7
8
14
12
14
6
11
17
13
7
18
10
10
6
10
9
15
13
12
12
5
11
15
8
12
15
11
9
5
10
9
13
12
10
11
11
9
9
6
10
15
7
8
12
14
19
10
9
19
11
19
8
16
12
10
8
7
11
7
9
11
10
10
10
11
7
12
7
5
9
11
15
13
12
15
18
13
15
11
11
10
9
14
10
8
21
4
6
7
6
10
12
8
11
11
16
7
16
7
11
16
6
10
10
11
14
14
12
13
11
4
18
12
13
11
8
6
9
5
11
6
15
3
7
11
9
13
7
11
11
12
7
11
12
7
17
7
9
5
7
7
8
17
12
7
11
11
16
8
7
7
6
11
4
9
9
11
11
9
9
7
11
8
7
8
8
14
7
10
12
8
7
7
11
12
8
10
9
16
15
10
15
13
12
7
10
9
12
11
10
10
7
10
16
11
17
12
9
12
18
6
10
11
9
12
14
11
7
12
14
6
7
9
9
11
10
10
17
13
13
13
11
10
7
17
7
5
10
10
9
8
14
15
7
12
13
5
15
14
11
11
6
14
3
8
8
9
12
8
14
13
7
14
12
14
13
10
10
11
8
7
9
12
11
9
6
4
7
16
13
9
10
13
9
6
15
5
15
7
16
12
12
14
10
8
12
9
16
12
9
13
10
11
13
12
6
6
10
17
11
9
9
8
10
12
7
14
12
5
11
9
10
11
12
13
13
10
8
11
7
10
4
11
16
11
12
9
10
12
11
9
10
13
11
9
7
11
9
11
9
20
8
5
11
10
5
9
11
8
11
17
10
4
11
11
10
14
9
7
12
9
10
15
12
12
10
8
7
11
12
9
8
10
8
8
9
12
11
9
12
10
13
8
8
13
6
13
5
12
13
9
9
12
8
6
9
16
10
14
12
9
11
10
11
11
10
14
8
10
6
9
20
7
11
12
7
12
13
9
11
8
8
16
10
9
7
7
7
15
10
20
9
11
12
12
14
6
10
7
10
11
13
16
10
13
12
12
9
6
12
12
15
12
7
9
13
15
6
11
9
13
7
5
8
10
9
12
9
8
7
8
15
10
12
10
11
14
10
14
9
10
13
16
11
8
9
11
13
8
11
10
9
8
